chr1	186766992
chr1	186853310
chr1	187072729
chr1	187212324
chr1	187614741
chr1	188683620
chr1	189703115
chr1	189910452
chr1	189932074
chr1	190657245
chr1	190700547
chr1	190868189
chr1	191003883
chr1	19159911
chr1	191599769
chr1	191611651
chr1	191993570
chr1	192273130
chr1	192434461
chr1	193266300
chr1	193580510
chr1	194098731
chr1	194583858
chr1	19491045
chr1	194939814
chr1	195678598
chr1	196188916
chr1	196235603
chr1	196917122
chr1	198243979
chr1	199355091
chr1	199842007
chr1	199957687
chr1	200107812
chr1	200782567
chr1	202093395
chr1	202261762
chr1	202569096
chr1	20294645
chr1	203657873
chr1	203688856
chr1	203911109
chr1	206765476
chr1	206792763
chr1	207040535
chr1	20733551
chr1	20830848
chr1	207930516
chr1	208508850
chr1	208589458
chr1	208694418
chr1	208848528
chr1	209117351
chr1	209772710
chr1	209827681
chr1	209860420
chr1	211003765
chr1	211111863
chr1	211374661
chr1	212253891
chr1	213092711
chr1	213633831
chr1	21424739
chr1	213668255
chr1	21499781
chr1	21503060
chr1	215261961
chr1	215263172
chr1	215394626
chr1	215542701
chr1	215753345
chr1	215924067
chr1	216009839
chr1	216885193
chr1	216898708
chr1	216949974
chr1	217289776
chr1	217800409
chr1	218200175
chr1	218767900
chr1	219010834
chr1	219050707
chr1	219385558
chr1	219411126
chr1	219546131
chr1	220706405
chr1	220721857
chr1	221432618
chr1	222634012
chr1	223671463
chr1	224406788
chr1	224982168
chr1	225372917
chr1	226227771
chr1	226338420
chr1	226466702
chr1	226479190
chr1	227199289
chr1	229453224
chr1	230119302
chr1	230127538
chr1	230555253
chr1	230820125
chr1	231147141
chr1	231183717
chr1	231357455
chr1	231579741
chr1	231589484
chr1	231997932
chr1	232214478
chr1	232612898
chr1	232678682
chr1	232700830
chr1	233291758
chr1	233565345
chr1	233688469
chr1	233861787
chr1	234064779
chr1	234220204
chr1	234427173
chr1	234965101
chr1	234985948
chr1	235084746
chr1	235309630
chr1	235497414
chr1	235572804
chr1	23621463
chr1	236937855
chr1	238676741
chr1	239077525
chr1	239729740
chr1	240060362
chr1	24032295
chr1	240618188
chr1	241067896
chr1	241170854
chr1	241298255
chr1	242078398
chr1	24253075
chr1	242690182
chr1	243166588
chr1	243214583
chr1	243262053
chr1	24448674
chr1	244338709
chr1	245126134
chr1	246060576
chr1	246088483
chr1	246298736
chr1	24634819
chr1	246710656
chr1	247589318
chr1	247713298
chr1	247819030
chr1	24799764
chr1	248062386
chr1	25121525
chr1	26506390
chr1	26561322
chr1	26939879
chr1	27164390
chr1	27409198
chr1	27853744
chr1	27991773
chr1	28001444
chr1	28140118
chr1	28253236
chr1	28410139
chr1	29189170
chr1	29270282
chr1	30379927
chr1	30617660
chr1	30866297
chr1	31279057
chr1	31451327
chr1	31553438
chr1	33059273
chr1	33777239
chr1	34998634
chr1	35625606
chr1	36431635
chr1	36580606
chr1	36746065
chr1	3787560
chr1	37982033
chr1	38884085
chr1	39216750
chr1	39281491
chr1	39796909
chr1	39838426
chr1	40458414
chr1	40496684
chr1	4052144
chr1	40642776
chr1	41948736
chr1	42452987
chr1	42715098
chr1	42722682
chr1	42811154
chr1	42843800
chr1	42848353
chr1	43502102
chr1	43646269
chr1	44391688
chr1	44528614
chr1	44699994
chr1	45295516
chr1	45325305
chr1	46245826
chr1	46329126
chr1	46702662
chr1	47454940
chr1	48390169
chr1	49680375
chr1	50170661
chr1	50217064
chr1	5029981
chr1	51572918
chr1	52711245
chr1	52712580
chr1	52840951
chr1	53647609
chr1	53935535
chr1	54658614
chr1	55361866
chr1	55523516
chr1	5573628
chr1	55762577
chr1	56070135
chr1	56166537
chr1	56855432
chr1	57081595
chr1	57126142
chr1	57705256
chr1	58038422
chr1	59268239
chr1	60250041
chr1	60506369
chr1	60640838
chr1	60711936
chr1	61310168
chr1	62192159
chr1	62244091
chr1	62456543
chr1	62887627
chr1	62922812
chr1	63033728
chr1	6303467
chr1	64148268
chr1	64415693
chr1	64512461
chr1	64587973
chr1	64795760
chr1	65380637
chr1	65390025
chr1	65528205
chr1	65873936
chr1	65934299
chr1	66045752
chr1	66762059
chr1	66879965
chr1	6698208
chr1	67549028
chr1	69266099
chr1	69640704
chr1	69667260
chr1	69774871
chr1	69820734
chr1	70021473
chr1	70401734
chr1	70480517
chr1	70552219
chr1	713030
chr1	71497707
chr1	71516413
chr1	7181984
chr1	72973501
chr1	73183597
chr1	73445425
chr1	73717343
chr1	74495581
chr1	75805141
chr1	75927282
chr1	76749778
chr1	77357296
chr1	78061628
chr1	78645275
chr1	78686381
chr1	78834724
chr1	78967902
chr1	78984671
chr1	79067715
chr1	7913461
chr1	79270062
chr1	79414181
chr1	79561369
chr1	80085494
chr1	80584162
chr1	80917369
chr1	81194671
chr1	8119825
chr1	81456711
chr1	81478086
chr1	81995234
chr1	82286225
chr1	82384714
chr1	83591651
chr1	83685726
chr1	83687489
chr1	83971952
chr1	84192446
chr1	84704851
chr1	86037773
chr1	86231257
chr1	8644991
chr1	86468328
chr1	86830885
chr1	86910574
chr1	87316896
chr1	87359228
chr1	88010656
chr1	88650042
chr1	88729826
chr1	89277980
chr1	89354594
chr1	89939405
chr1	8996155
chr1	90076710
chr1	90534123
chr1	91159221
chr1	91625728
chr1	92529375
chr1	92598959
chr1	92914946
chr1	94726453
chr1	95005419
chr1	9576752
chr1	96034724
chr1	96396350
chr1	96402062
chr1	96484917
chr1	97768852
chr1	9810330
chr1	98609282
chr1	98714394
chr1	98756392
chr1	99819188
chr1	99862153
chr10	100284899
chr10	100289910
chr10	100453685
chr10	101978238
chr10	102165876
chr10	102707427
chr10	103104020
chr10	10323672
chr10	103256407
chr10	104552714
chr10	104554685
chr10	104798492
chr10	105151748
chr10	105313420
chr10	105407269
chr10	10573778
chr10	107191514
chr10	107628266
chr10	107632403
chr10	107747326
chr10	108353699
chr10	108526103
chr10	108775584
chr10	110251010
chr10	111036767
chr10	111639096
chr10	112465263
chr10	113466064
chr10	113690040
chr10	11442970
chr10	115258310
chr10	115560717
chr10	116022745
chr10	116286192
chr10	116303994
chr10	116519164
chr10	11849110
chr10	118423954
chr10	118888152
chr10	119009604
chr10	119864959
chr10	12041386
chr10	121911778
chr10	122687598
chr10	125185253
chr10	125508660
chr10	125518254
chr10	125816870
chr10	125925784
chr10	12631288
chr10	126568178
chr10	126627303
chr10	126648808
chr10	127459274
chr10	127761018
chr10	127929902
chr10	128826795
chr10	128847556
chr10	129070072
chr10	129670151
chr10	130254745
chr10	130450514
chr10	132540994
chr10	132569930
chr10	132723901
chr10	133217909
chr10	1385485
chr10	14719951
chr10	15189096
chr10	15602943
chr10	15969787
chr10	16414247
chr10	1915236
chr10	25288020
chr10	25822719
chr10	26672155
chr10	27924254
chr10	27945894
chr10	29084202
chr10	29711428
chr10	30325842
chr10	30712341
chr10	30942656
chr10	31228541
chr10	31277303
chr10	31452017
chr10	32008803
chr10	32057991
chr10	32505994
chr10	32523956
chr10	331894
chr10	3327507
chr10	33946187
chr10	34256758
chr10	34323345
chr10	34533436
chr10	34746628
chr10	34903173
chr10	35049936
chr10	35104902
chr10	3526821
chr10	35483045
chr10	36136907
chr10	36163900
chr10	36254839
chr10	36470358
chr10	36740144
chr10	37051815
chr10	37143527
chr10	37589338
chr10	37621866
chr10	37779515
chr10	38087571
chr10	38710244
chr10	42110554
chr10	42121614
chr10	42121672
chr10	42121691
chr10	42121769
chr10	42121799
chr10	42209523
chr10	42219562
chr10	42221342
chr10	42464301
chr10	42506738
chr10	42512875
chr10	42689831
chr10	4275235
chr10	43716240
chr10	43895271
chr10	44113286
chr10	44137376
chr10	4452767
chr10	44739885
chr10	45541670
chr10	45677350
chr10	45687605
chr10	45838568
chr10	45921849
chr10	4592276
chr10	49819566
chr10	4997080
chr10	5032434
chr10	5052971
chr10	51393304
chr10	51436433
chr10	52248710
chr10	5260149
chr10	52829793
chr10	52843883
chr10	53601207
chr10	53729654
chr10	54243819
chr10	54421470
chr10	54938286
chr10	54967183
chr10	55035166
chr10	55137128
chr10	56033417
chr10	56869331
chr10	57201660
chr10	57219366
chr10	57627619
chr10	57798245
chr10	59535531
chr10	59658255
chr10	59990937
chr10	60236243
chr10	60959080
chr10	60973713
chr10	61119153
chr10	61270269
chr10	61450650
chr10	62677459
chr10	63036462
chr10	6304831
chr10	63596339
chr10	64194558
chr10	64297935
chr10	64570715
chr10	64743512
chr10	65436784
chr10	65843227
chr10	65898402
chr10	6590205
chr10	66030917
chr10	66407288
chr10	66465205
chr10	6657060
chr10	66737089
chr10	66791763
chr10	66867126
chr10	66908540
chr10	66983493
chr10	67178530
chr10	67217847
chr10	67378528
chr10	67755376
chr10	67961939
chr10	68178296
chr10	68262402
chr10	68405661
chr10	68488277
chr10	68601836
chr10	68683494
chr10	68835221
chr10	68865273
chr10	69014683
chr10	69486624
chr10	69790761
chr10	70263878
chr10	70654683
chr10	71479119
chr10	72233524
chr10	72536216
chr10	73189530
chr10	73377583
chr10	73894596
chr10	73966115
chr10	74502353
chr10	74618117
chr10	76213901
chr10	77695533
chr10	77971914
chr10	7983008
chr10	80677823
chr10	80792878
chr10	81106390
chr10	81321588
chr10	81406387
chr10	81672066
chr10	81736202
chr10	82276255
chr10	82525445
chr10	82800429
chr10	83096012
chr10	83721305
chr10	83813331
chr10	83907657
chr10	8438175
chr10	84733634
chr10	84843183
chr10	84849995
chr10	86753668
chr10	87063663
chr10	8720844
chr10	8808347
chr10	88104184
chr10	88833280
chr10	89350315
chr10	89546080
chr10	89672691
chr10	89787631
chr10	90460747
chr10	90772211
chr10	90971196
chr10	91612625
chr10	91741031
chr10	92525201
chr10	92948085
chr10	93182625
chr10	94392119
chr10	94491787
chr10	94627815
chr10	95959736
chr10	95986373
chr10	96314477
chr10	96404856
chr10	9641744
chr10	96455590
chr10	96658836
chr10	97064964
chr10	97429668
chr10	97457433
chr10	97484753
chr10	97704593
chr10	98002950
chr10	98399340
chr10	98721221
chr10	99586686
chr11	100526056
chr11	100735916
chr11	100818661
chr11	100984376
chr11	101105483
chr11	101119372
chr11	101240937
chr11	10176072
chr11	101866183
chr11	103023853
chr11	103177858
chr11	103217199
chr11	104140465
chr11	104309661
chr11	104309666
chr11	104647215
chr11	104752872
chr11	105201393
chr11	105336047
chr11	105344381
chr11	105567030
chr11	105591124
chr11	105601698
chr11	106712515
chr11	107029116
chr11	107906921
chr11	107917682
chr11	10871686
chr11	108838088
chr11	109190696
chr11	109500787
chr11	109798110
chr11	110523822
chr11	111125697
chr11	111746218
chr11	11202094
chr11	111981080
chr11	112208430
chr11	112331922
chr11	11363907
chr11	113524245
chr11	113931264
chr11	114009157
chr11	114743503
chr11	114815455
chr11	115024804
chr11	115062030
chr11	116509944
chr11	116962915
chr11	116979002
chr11	116994908
chr11	117320489
chr11	117324461
chr11	117438491
chr11	118003575
chr11	118542776
chr11	118973094
chr11	119191318
chr11	119204736
chr11	119222691
chr11	119282108
chr11	11945651
chr11	120500163
chr11	121193174
chr11	121917612
chr11	122423631
chr11	122629446
chr11	124025618
chr11	125262894
chr11	125614732
chr11	127704618
chr11	127917419
chr11	128271203
chr11	128493855
chr11	128673453
chr11	129084031
chr11	129142044
chr11	130301065
chr11	130336962
chr11	130626502
chr11	130866960
chr11	131013006
chr11	131308277
chr11	131454756
chr11	13210634
chr11	133170663
chr11	133555206
chr11	133616535
chr11	133743460
chr11	134094683
chr11	134220433
chr11	134321668
chr11	134458811
chr11	13544381
chr11	13753626
chr11	13922591
chr11	13990382
chr11	14129695
chr11	14151770
chr11	14811972
chr11	15002683
chr11	15397342
chr11	15880554
chr11	16261463
chr11	16696980
chr11	17214570
chr11	17327714
chr11	18092966
chr11	18283525
chr11	18577911
chr11	19195309
chr11	19227520
chr11	19626642
chr11	2101687
chr11	22350607
chr11	22827815
chr11	23934779
chr11	24543208
chr11	24883333
chr11	24977892
chr11	25052750
chr11	253195
chr11	25333802
chr11	25782369
chr11	26124089
chr11	26169540
chr11	26579692
chr11	26580099
chr11	26723311
chr11	27387466
chr11	27485578
chr11	27770956
chr11	27783486
chr11	28207532
chr11	28275998
chr11	28430762
chr11	28901597
chr11	29558023
chr11	30236824
chr11	30977214
chr11	31895181
chr11	32005240
chr11	32724609
chr11	33148534
chr11	33203987
chr11	33318681
chr11	33614920
chr11	33803176
chr11	34089306
chr11	34343648
chr11	35234852
chr11	35464697
chr11	35708570
chr11	35986035
chr11	36499790
chr11	37361610
chr11	37922893
chr11	38025539
chr11	38129532
chr11	38872604
chr11	39327892
chr11	39908305
chr11	40819731
chr11	41145493
chr11	41850846
chr11	42246989
chr11	42415697
chr11	43046371
chr11	43641084
chr11	43870284
chr11	43887999
chr11	45293705
chr11	45546444
chr11	46519984
chr11	47882826
chr11	50667955
chr11	5078680
chr11	5114183
chr11	55396499
chr11	55551330
chr11	55692571
chr11	56003847
chr11	56274118
chr11	56431944
chr11	56569356
chr11	56613636
chr11	58050788
chr11	5812335
chr11	58217939
chr11	58397885
chr11	59954317
chr11	60611434
chr11	60682422
chr11	60862094
chr11	61373720
chr11	61694821
chr11	62143188
chr11	63442887
chr11	63461519
chr11	63820253
chr11	63931437
chr11	64162131
chr11	64377527
chr11	65486484
chr11	65673352
chr11	6579635
chr11	6581097
chr11	67069979
chr11	6765959
chr11	6791152
chr11	68452260
chr11	685807
chr11	6894482
chr11	69039426
chr11	6912490
chr11	69612818
chr11	69676224
chr11	69847973
chr11	70276270
chr11	712105
chr11	71267026
chr11	71529805
chr11	71812035
chr11	72387485
chr11	73505215
chr11	73565590
chr11	73633535
chr11	73851748
chr11	73872347
chr11	7414661
chr11	74270508
chr11	74693730
chr11	7481904
chr11	74995658
chr11	7594669
chr11	76333663
chr11	76376748
chr11	76571701
chr11	76582870
chr11	76734280
chr11	78025012
chr11	78194138
chr11	78869384
chr11	79119011
chr11	79305358
chr11	79753708
chr11	79770855
chr11	79867790
chr11	81347022
chr11	81510459
chr11	82093328
chr11	82602831
chr11	8308902
chr11	83394673
chr11	83714218
chr11	83941322
chr11	84192000
chr11	84518085
chr11	85494669
chr11	85801251
chr11	86660858
chr11	87175821
chr11	87304472
chr11	88634390
chr11	88646606
chr11	8981540
chr11	9035817
chr11	90398970
chr11	90954535
chr11	91040453
chr11	91158904
chr11	912866
chr11	91557611
chr11	91668846
chr11	93038306
chr11	93338283
chr11	9397328
chr11	94784129
chr11	94890417
chr11	95011801
chr11	95387225
chr11	9544278
chr11	95510060
chr11	95907933
chr11	96127141
chr11	97174520
chr11	97405054
chr11	97556877
chr11	98034982
chr11	98078331
chr11	98282354
chr11	98726048
chr11	99269715
chr11	99405591
chr11	99573873
chr11	99632188
chr11	99787448
chr12	10145468
chr12	101682264
chr12	10193454
chr12	10262804
chr12	102695507
chr12	102916895
chr12	103182126
chr12	103259396
chr12	10580808
chr12	10591850
chr12	106209844
chr12	106209876
chr12	10660468
chr12	106519062
chr12	107281572
chr12	10808252
chr12	108444061
chr12	108868563
chr12	109225287
chr12	109492362
chr12	109868228
chr12	110155483
chr12	110215897
chr12	110646280
chr12	110960334
chr12	111404194
chr12	111589679
chr12	111595808
chr12	11232634
chr12	112150607
chr12	112541570
chr12	112634185
chr12	113813640
chr12	114350948
chr12	114631577
chr12	11481486
chr12	11506634
chr12	114988324
chr12	11587696
chr12	115334002
chr12	11615703
chr12	117037650
chr12	117152016
chr12	117335835
chr12	117456903
chr12	117786317
chr12	117947587
chr12	118023788
chr12	118504186
chr12	119417391
chr12	119693044
chr12	119829242
chr12	119900097
chr12	120202742
chr12	120561108
chr12	120816765
chr12	120866980
chr12	121192796
chr12	121861558
chr12	121897517
chr12	122666643
chr12	122707047
chr12	122877891
chr12	12295942
chr12	123099632
chr12	123370582
chr12	124073311
chr12	124221007
chr12	125358341
chr12	12566204
chr12	125419369
chr12	125802136
chr12	126647660
chr12	126728419
chr12	127037465
chr12	127906519
chr12	128139589
chr12	128293007
chr12	128942609
chr12	130256531
chr12	130660325
chr12	131946564
chr12	132048443
chr12	132868573
chr12	1404984
chr12	1407531
chr12	14219052
chr12	14242615
chr12	14288166
chr12	14899040
chr12	15116538
chr12	15281793
chr12	15743087
chr12	16297917
chr12	16933727
chr12	16998536
chr12	17065989
chr12	17674880
chr12	17719281
chr12	1774834
chr12	17760521
chr12	18164770
chr12	18730937
chr12	18739849
chr12	19393204
chr12	19415409
chr12	19613516
chr12	19693551
chr12	19722751
chr12	20447779
chr12	21124305
chr12	21154095
chr12	21482033
chr12	22017276
chr12	22045457
chr12	22063671
chr12	22928668
chr12	23431940
chr12	23867054
chr12	24065062
chr12	24437189
chr12	24526261
chr12	24549766
chr12	25517088
chr12	25524663
chr12	25590160
chr12	25721331
chr12	25814917
chr12	26358096
chr12	2766447
chr12	27748596
chr12	28359775
chr12	28387340
chr12	28442023
chr12	28584705
chr12	28695254
chr12	28804458
chr12	28807983
chr12	29539309
chr12	29602631
chr12	29726413
chr12	29846983
chr12	30765048
chr12	31394009
chr12	31972450
chr12	32097843
chr12	32671620
chr12	32816948
chr12	32901725
chr12	33619818
chr12	33744729
chr12	37434176
chr12	38406832
chr12	38690088
chr12	39651391
chr12	40005473
chr12	40017811
chr12	40397983
chr12	40402765
chr12	40494639
chr12	41226
chr12	41992196
chr12	42325585
chr12	42405613
chr12	42731469
chr12	43246944
chr12	441253
chr12	44338076
chr12	45091165
chr12	45125023
chr12	4531042
chr12	45353034
chr12	45579628
chr12	45843286
chr12	46573231
chr12	46681567
chr12	46883549
chr12	4707412
chr12	47334489
chr12	47516031
chr12	4903699
chr12	49247409
chr12	49429802
chr12	49837730
chr12	50121654
chr12	50171666
chr12	50358442
chr12	51178428
chr12	51326590
chr12	52419906
chr12	52776028
chr12	53208347
chr12	53271061
chr12	53724188
chr12	5403148
chr12	54317240
chr12	54752645
chr12	54816885
chr12	55049203
chr12	55164464
chr12	55446372
chr12	55671326
chr12	55898116
chr12	56359460
chr12	57665347
chr12	58167581
chr12	58367284
chr12	5888810
chr12	59016365
chr12	59455200
chr12	59791278
chr12	59906267
chr12	60606123
chr12	60813204
chr12	60818997
chr12	62173077
chr12	6227203
chr12	62545701
chr12	62828901
chr12	62989591
chr12	63322316
chr12	63797303
chr12	64741047
chr12	65024233
chr12	6530121
chr12	6579068
chr12	66161044
chr12	67377263
chr12	67486069
chr12	67653001
chr12	67678235
chr12	68306255
chr12	68480353
chr12	68782558
chr12	69286076
chr12	69345330
chr12	70321807
chr12	70660199
chr12	70758438
chr12	71248421
chr12	71727451
chr12	72197906
chr12	72328490
chr12	73441308
chr12	73459028
chr12	74571146
chr12	74684462
chr12	7471588
chr12	7478696
chr12	75019497
chr12	75495823
chr12	76028083
chr12	7651228
chr12	76795272
chr12	76881941
chr12	77294587
chr12	77445043
chr12	77571731
chr12	78152193
chr12	78545353
chr12	79102935
chr12	79868571
chr12	80443485
chr12	8045417
chr12	80805952
chr12	81373656
chr12	81475719
chr12	8214628
chr12	82255072
chr12	82694255
chr12	83586649
chr12	83604055
chr12	84090043
chr12	84229739
chr12	84562050
chr12	84664537
chr12	85223949
chr12	85390370
chr12	85929682
chr12	86480127
chr12	86613495
chr12	86631340
chr12	8663974
chr12	86643786
chr12	86783454
chr12	87000250
chr12	87124915
chr12	87213282
chr12	87638210
chr12	87659923
chr12	878786
chr12	87883663
chr12	8812573
chr12	88209658
chr12	88622058
chr12	89454964
chr12	90118548
chr12	90227541
chr12	9093829
chr12	91347485
chr12	92287545
chr12	92327332
chr12	92680002
chr12	92745331
chr12	92937454
chr12	93002377
chr12	93336348
chr12	93601014
chr12	94215821
chr12	94454844
chr12	94489907
chr12	94601076
chr12	95257835
chr12	95559959
chr12	95822262
chr12	96555016
chr12	96953544
chr12	972604
chr12	97622787
chr12	97722373
chr12	98005737
chr12	99336793
chr12	99736484
chr13	100430266
chr13	100762252
chr13	100976759
chr13	101967011
chr13	102093828
chr13	102762577
chr13	102883697
chr13	105615848
chr13	107152893
chr13	107192982
chr13	107666736
chr13	107822037
chr13	108191568
chr13	109266808
chr13	109410565
chr13	110205482
chr13	111509309
chr13	111880872
chr13	111933442
chr13	112222232
chr13	112731114
chr13	112782456
chr13	114115913
chr13	114235818
chr13	114300973
chr13	19199296
chr13	19526439
chr13	19607367
chr13	20692975
chr13	21175117
chr13	22627318
chr13	22721607
chr13	23480584
chr13	23589141
chr13	23689113
chr13	23943235
chr13	24506215
chr13	25278735
chr13	25869292
chr13	25878481
chr13	26110551
chr13	26127060
chr13	26137603
chr13	26191231
chr13	26397536
chr13	27178694
chr13	27281850
chr13	27709272
chr13	28082959
chr13	28605388
chr13	28837965
chr13	28926374
chr13	28990962
chr13	29048747
chr13	29457441
chr13	30030037
chr13	30504764
chr13	30592659
chr13	30692981
chr13	30839745
chr13	30942907
chr13	31339378
chr13	31507257
chr13	31721041
chr13	32072619
chr13	32506934
chr13	33201954
chr13	33265234
chr13	33614364
chr13	33904612
chr13	34803019
chr13	34862107
chr13	36059434
chr13	36083024
chr13	36418352
chr13	36839206
chr13	36840328
chr13	36937055
chr13	36991335
chr13	37174979
chr13	37691615
chr13	37830994
chr13	37993308
chr13	38717579
chr13	39066226
chr13	39712416
chr13	39727323
chr13	40235894
chr13	40259647
chr13	40386679
chr13	40473015
chr13	40808773
chr13	40996205
chr13	41284066
chr13	42161417
chr13	42371911
chr13	42423551
chr13	42964301
chr13	43113469
chr13	43233674
chr13	43563926
chr13	44124803
chr13	44492164
chr13	44954023
chr13	45023337
chr13	45307915
chr13	45431243
chr13	45517564
chr13	45673115
chr13	45698358
chr13	45739019
chr13	46943249
chr13	47513651
chr13	48292887
chr13	48703812
chr13	48931749
chr13	49415651
chr13	49976819
chr13	50719610
chr13	51070890
chr13	51528236
chr13	52046488
chr13	52055653
chr13	52818228
chr13	53437981
chr13	53849747
chr13	54408691
chr13	56137121
chr13	56783687
chr13	57536233
chr13	57974195
chr13	58354128
chr13	59718131
chr13	59858226
chr13	60037034
chr13	60048804
chr13	60190246
chr13	60588322
chr13	61021641
chr13	61023081
chr13	62065595
chr13	62812341
chr13	63320909
chr13	63339006
chr13	63452708
chr13	63877520
chr13	63979544
chr13	64046362
chr13	64066077
chr13	64458262
chr13	64464970
chr13	64687090
chr13	65242829
chr13	65716314
chr13	66072684
chr13	66139166
chr13	66333919
chr13	67393034
chr13	67439510
chr13	68007003
chr13	68249660
chr13	69108735
chr13	69482817
chr13	69523208
chr13	69696094
chr13	71920714
chr13	71921734
chr13	72227588
chr13	73074390
chr13	73162803
chr13	73484347
chr13	73710540
chr13	74039084
chr13	74095373
chr13	74338613
chr13	74358945
chr13	75942103
chr13	77447208
chr13	77566474
chr13	78303453
chr13	78435186
chr13	78532728
chr13	79025058
chr13	80198200
chr13	80364961
chr13	80783136
chr13	80864564
chr13	81035326
chr13	81038331
chr13	81205414
chr13	81563865
chr13	81620988
chr13	81736958
chr13	81829932
chr13	81973307
chr13	82164263
chr13	84335101
chr13	84699272
chr13	84734566
chr13	84928978
chr13	85246212
chr13	85503088
chr13	86311548
chr13	87200502
chr13	87489636
chr13	88351009
chr13	89248104
chr13	89329832
chr13	89339227
chr13	90650046
chr13	91782867
chr13	92051460
chr13	92066457
chr13	92587536
chr13	92977374
chr13	93160489
chr13	93332038
chr13	93454353
chr13	94061756
chr13	94607631
chr13	94986196
chr13	95068726
chr13	95087057
chr13	95679166
chr13	96947004
chr13	97285776
chr13	97646845
chr13	98880868
chr13	99096793
chr13	99570009
chr14	101020838
chr14	101658847
chr14	101664096
chr14	101773522
chr14	102135203
chr14	102189060
chr14	102677345
chr14	103039133
chr14	103076992
chr14	104071069
chr14	104514898
chr14	104540477
chr14	105079249
chr14	105402467
chr14	20482292
chr14	21450826
chr14	21690927
chr14	21708801
chr14	21791412
chr14	21975030
chr14	22010089
chr14	22618951
chr14	22703921
chr14	22818254
chr14	23036287
chr14	23635515
chr14	23765425
chr14	24296410
chr14	24473766
chr14	25250533
chr14	26629962
chr14	26664484
chr14	27441717
chr14	27472782
chr14	27692737
chr14	27846279
chr14	28166303
chr14	28221991
chr14	28716516
chr14	29103622
chr14	31035572
chr14	31470650
chr14	31726733
chr14	32649426
chr14	33505310
chr14	33865495
chr14	33870409
chr14	34107270
chr14	34374259
chr14	34890440
chr14	34928178
chr14	34935861
chr14	35229841
chr14	35375522
chr14	36469345
chr14	37219718
chr14	37421839
chr14	37451569
chr14	37613787
chr14	37856339
chr14	38494514
chr14	38581113
chr14	38603347
chr14	39077768
chr14	39389829
chr14	40123229
chr14	40325873
chr14	40657439
chr14	40881390
chr14	41669785
chr14	41987527
chr14	42058060
chr14	42755623
chr14	43199660
chr14	43829552
chr14	43940854
chr14	44268608
chr14	46868257
chr14	47427770
chr14	47648672
chr14	48683031
chr14	48910630
chr14	49318152
chr14	49414385
chr14	49534233
chr14	49743468
chr14	49889354
chr14	49998057
chr14	50225089
chr14	50945589
chr14	51344025
chr14	51669853
chr14	51876245
chr14	52022188
chr14	52123400
chr14	52918483
chr14	53199998
chr14	53531897
chr14	53545041
chr14	53814223
chr14	53850961
chr14	54203893
chr14	54551850
chr14	54562156
chr14	54619100
chr14	54635341
chr14	54635577
chr14	55170351
chr14	55855294
